dogBreed,dogBreedLabel,countryLabel,height,heightQualifierLabel,mass,massQualifierLabel,lifeExpectancy,lifeExpectancyQualifierLabel
http://www.wikidata.org/entity/Q38529,неаполитанский мастиф,Древний Рим,65,минимум,60,максимум,,
http://www.wikidata.org/entity/Q38529,неаполитанский мастиф,Древний Рим,65,минимум,70,максимум,,
http://www.wikidata.org/entity/Q38529,неаполитанский мастиф,Древний Рим,65,минимум,50,минимум,,
http://www.wikidata.org/entity/Q38529,неаполитанский мастиф,Древний Рим,65,минимум,60,минимум,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,46,максимум,14,максимум,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,46,максимум,16,максимум,,
http://www.wikidata.org/entity/Q38403,Кромфорлендер,Германия,46,максимум,11,минимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,41,минимум,16,максимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,41,минимум,18,максимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,41,минимум,12,минимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,41,минимум,14,минимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,43,минимум,16,максимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,43,минимум,18,максимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,43,минимум,12,минимум,,
http://www.wikidata.org/entity/Q38478,Норвежский бухунд,Норвегия,43,минимум,14,минимум,,
http://www.wikidata.org/entity/Q38487,Леонбергер,Германия,80,максимум,,,,
http://www.wikidata.org/entity/Q38487,Леонбергер,Германия,75,максимум,,,,
http://www.wikidata.org/entity/Q38487,Леонбергер,Германия,65,минимум,,,,
http://www.wikidata.org/entity/Q38487,Леонбергер,Германия,72,минимум,,,,
http://www.wikidata.org/entity/Q38409,Нивернейский гриффон,Франция,60,максимум,,,,
http://www.wikidata.org/entity/Q38409,Нивернейский гриффон,Франция,62,максимум,,,,
http://www.wikidata.org/entity/Q38409,Нивернейский гриффон,Франция,53,минимум,,,,
http://www.wikidata.org/entity/Q38409,Нивернейский гриффон,Франция,55,минимум,,,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,70,максимум,50,максимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,70,максимум,62,максимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,70,максимум,37,минимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,70,максимум,48,минимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,76,максимум,50,максимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,76,максимум,62,максимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,76,максимум,37,минимум,,
http://www.wikidata.org/entity/Q38467,Кувас,Венгрия,76,максимум,48,минимум,,
http://www.wikidata.org/entity/Q38449,Гаванский бишон,Куба,27,максимум,,,,
http://www.wikidata.org/entity/Q38449,Гаванский бишон,Куба,23,минимум,,,,
http://www.wikidata.org/entity/Q38431,Рэт-терьер,США,,,,,,
http://www.wikidata.org/entity/Q38443,Treeing Tennessee Brindle,США,,,,,,
http://www.wikidata.org/entity/Q38440,Чукотская ездовая,Россия,,,,,,
http://www.wikidata.org/entity/Q38518,Московская сторожевая,СССР,,,,,,
http://www.wikidata.org/entity/Q38563,Chilean Fox Terrier,Чили,,,,,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,максимум,29,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,максимум,32,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,максимум,27,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,максимум,29,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,максимум,29,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,максимум,32,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,максимум,27,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,максимум,29,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,68,взрослый,29,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,68,взрослый,32,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,68,взрослый,27,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,68,взрослый,29,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,взрослый,29,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,взрослый,32,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,взрослый,27,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,71,взрослый,29,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,взрослый,29,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,взрослый,32,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,взрослый,27,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,76,взрослый,29,минимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,68,минимум,29,максимум,,
http://www.wikidata.org/entity/Q38571,Грейхаунд,Великобритания,68,минимум,32,максимум,,
